count	HOX	int	gene	CPM	SID	Group
0	HOXB	6	HOXB6	0	SP20B5	others
0	HOXB	6	HOXB6	0	SP20T5	groupB
27	HOXB	6	HOXB6	0.710542265593488	SP21B5	others
168	HOXB	6	HOXB6	3.40320925468725	SP21T5	groupB
18	HOXB	6	HOXB6	0.157949301398137	SP22	groupB
4	HOXB	6	HOXB6	0.0250152636885211	SP24	groupA
295	HOXB	6	HOXB6	4.55446115027656	SP26	others
161	HOXB	6	HOXB6	1.1702150980367	SP28	others
329	HOXB	6	HOXB6	4.45776287292167	SP31	others
5	HOXB	6	HOXB6	0.0483579824608693	SP41	groupA
4	HOXB	6	HOXB6	0.0775302085312575	X172017	groupA
29	HOXB	6	HOXB6	0.546633975944298	X177793	groupB
16	HOXB	6	HOXB6	0.345285379553119	X747347	groupB
256	HOXB	7	HOXB7	3.16855039463057	SP04	groupA
179	HOXB	7	HOXB7	2.60591410313142	SP05	groupB
5259	HOXB	7	HOXB7	51.517964732598	SP07	others
2138	HOXB	7	HOXB7	30.8830239455238	SP08	others
2664	HOXB	7	HOXB7	23.6497617299822	SP09	others
292	HOXB	7	HOXB7	4.96988894068315	SP11	groupB
40	HOXB	7	HOXB7	0.48520403648516	SP12	others
268	HOXB	7	HOXB7	2.81504363942623	SP13	groupB
146	HOXB	7	HOXB7	1.69055944363642	SP15	groupA
314	HOXB	7	HOXB7	3.81226253337763	SP16	others
5964	HOXB	7	HOXB7	52.3862429966449	SP17	others
22	HOXB	7	HOXB7	2.36808119332348	SP18B5	others
694	HOXB	7	HOXB7	12.505533788799	SP18T5	others
200	HOXB	7	HOXB7	17.192301218745	SP19T5	others
3	HOXB	7	HOXB7	0.0492649780230575	SP204	others
2	HOXB	7	HOXB7	0.214367051269739	SP20B5	others
3	HOXB	7	HOXB7	0.282434362018905	SP20T5	groupB
72	HOXB	7	HOXB7	1.89477937491597	SP21B5	others
444	HOXB	7	HOXB7	8.99419588738773	SP21T5	groupB
452	HOXB	7	HOXB7	3.96628245733101	SP22	groupB
97	HOXB	7	HOXB7	0.606620144446638	SP24	groupA
428	HOXB	7	HOXB7	6.60782838074023	SP26	others
508	HOXB	7	HOXB7	3.69235571305989	SP28	others
1187	HOXB	7	HOXB7	16.0831748637022	SP31	others
53	HOXB	7	HOXB7	0.512594614085214	SP41	groupA
7	HOXB	7	HOXB7	0.135677864929701	X172017	groupA
48	HOXB	7	HOXB7	0.904773477425044	X177793	groupB
19	HOXB	7	HOXB7	0.410026388219329	X747347	groupB
11	HOXB	8	HOXB8	0.136148649769283	SP04	groupA
1	HOXB	8	HOXB8	0.0145581793471029	SP05	groupB
3461	HOXB	8	HOXB8	33.9044829700554	SP07	others
943	HOXB	8	HOXB8	13.6214647243354	SP08	others
1997	HOXB	8	HOXB8	17.7284437592997	SP09	others
1	HOXB	8	HOXB8	0.0170201676050793	SP11	groupB
1	HOXB	8	HOXB8	0.012130100912129	SP12	others
1	HOXB	8	HOXB8	0.0105038941769635	SP13	groupB
0	HOXB	8	HOXB8	0	SP15	groupA
15	HOXB	8	HOXB8	0.182114452231416	SP16	others
2474	HOXB	8	HOXB8	21.730980076073	SP17	others
0	HOXB	8	HOXB8	0	SP18B5	others
135	HOXB	8	HOXB8	2.43263265344074	SP18T5	others
1	HOXB	8	HOXB8	0.0859615060937252	SP19T5	others
0	HOXB	8	HOXB8	0	SP204	others
0	HOXB	8	HOXB8	0	SP20B5	others
0	HOXB	8	HOXB8	0	SP20T5	groupB
1	HOXB	8	HOXB8	0.0263163802071662	SP21B5	others
3	HOXB	8	HOXB8	0.0607715938337008	SP21T5	groupB
1	HOXB	8	HOXB8	0.00877496118878541	SP22	groupB
0	HOXB	8	HOXB8	0	SP24	groupA
117	HOXB	8	HOXB8	1.80634560875375	SP26	others
23	HOXB	8	HOXB8	0.167173585433814	SP28	others
316	HOXB	8	HOXB8	4.28162026700076	SP31	others
0	HOXB	8	HOXB8	0	SP41	groupA
2	HOXB	8	HOXB8	0.0387651042656287	X172017	groupA
9	HOXB	8	HOXB8	0.169645027017196	X177793	groupB
4	HOXB	8	HOXB8	0.0863213448882798	X747347	groupB
15	HOXB	9	HOXB9	0.185657249685385	SP04	groupA
1	HOXB	9	HOXB9	0.0145581793471029	SP05	groupB
6	HOXB	9	HOXB9	0.0587769135568716	SP07	others
17	HOXB	9	HOXB9	0.245561930343267	SP08	others
42	HOXB	9	HOXB9	0.372856603851071	SP09	others
0	HOXB	9	HOXB9	0	SP11	groupB
0	HOXB	9	HOXB9	0	SP12	others
2	HOXB	9	HOXB9	0.0210077883539271	SP13	groupB
0	HOXB	9	HOXB9	0	SP15	groupA
2	HOXB	9	HOXB9	0.0242819269641887	SP16	others
5	HOXB	9	HOXB9	0.0439187147859196	SP17	others
0	HOXB	9	HOXB9	0	SP18B5	others
10	HOXB	9	HOXB9	0.180195011365981	SP18T5	others
1	HOXB	9	HOXB9	0.0859615060937252	SP19T5	others
0	HOXB	9	HOXB9	0	SP204	others
1	HOXB	9	HOXB9	0.107183525634869	SP20B5	others
0	HOXB	9	HOXB9	0	SP20T5	groupB
0	HOXB	9	HOXB9	0	SP21B5	others
0	HOXB	9	HOXB9	0	SP21T5	groupB
0	HOXB	9	HOXB9	0	SP22	groupB
0	HOXB	9	HOXB9	0	SP24	groupA
2	HOXB	9	HOXB9	0.0308777027137394	SP26	others
3	HOXB	9	HOXB9	0.0218052502739757	SP28	others
13	HOXB	9	HOXB9	0.176142605920917	SP31	others
1	HOXB	9	HOXB9	0.00967159649217385	SP41	groupA
2	HOXB	9	HOXB9	0.0387651042656287	X172017	groupA
3	HOXB	9	HOXB9	0.0565483423390653	X177793	groupB
1	HOXB	9	HOXB9	0.0215803362220699	X747347	groupB
1	HOXB	13	HOXB13	0.0123771499790257	SP04	groupA
0	HOXB	13	HOXB13	0	SP05	groupB
0	HOXB	13	HOXB13	0	SP07	others
0	HOXB	13	HOXB13	0	SP08	others
0	HOXB	13	HOXB13	0	SP09	others
0	HOXB	13	HOXB13	0	SP11	groupB
0	HOXB	13	HOXB13	0	SP12	others
0	HOXB	13	HOXB13	0	SP13	groupB
0	HOXB	13	HOXB13	0	SP15	groupA
0	HOXB	13	HOXB13	0	SP16	others
0	HOXB	13	HOXB13	0	SP17	others
0	HOXB	13	HOXB13	0	SP18B5	others
0	HOXB	13	HOXB13	0	SP18T5	others
0	HOXB	13	HOXB13	0	SP19T5	others
1	HOXB	13	HOXB13	0.0164216593410192	SP204	others
0	HOXB	13	HOXB13	0	SP20B5	others
0	HOXB	13	HOXB13	0	SP20T5	groupB
0	HOXB	13	HOXB13	0	SP21B5	others
0	HOXB	13	HOXB13	0	SP21T5	groupB
1	HOXB	13	HOXB13	0.00877496118878541	SP22	groupB
0	HOXB	13	HOXB13	0	SP24	groupA
1	HOXB	13	HOXB13	0.0154388513568697	SP26	others
0	HOXB	13	HOXB13	0	SP28	others
5	HOXB	13	HOXB13	0.0677471561234297	SP31	others
0	HOXB	13	HOXB13	0	SP41	groupA
1	HOXB	13	HOXB13	0.0193825521328144	X172017	groupA
0	HOXB	13	HOXB13	0	X177793	groupB
0	HOXB	13	HOXB13	0	X747347	groupB
89	HOXC	4	HOXC4	1.10156634813329	SP04	groupA
1437	HOXC	4	HOXC4	20.9201037217869	SP05	groupB
7074	HOXC	4	HOXC4	69.2979810835516	SP07	others
405	HOXC	4	HOXC4	5.85015186994254	SP08	others
2549	HOXC	4	HOXC4	22.6288448384852	SP09	others
423	HOXC	4	HOXC4	7.19953089694854	SP11	groupB
1270	HOXC	4	HOXC4	15.4052281584038	SP12	others
547	HOXC	4	HOXC4	5.74563011479905	SP13	groupB
1480	HOXC	4	HOXC4	17.1371779217939	SP15	groupA
965	HOXC	4	HOXC4	11.7160297602211	SP16	others
1101	HOXC	4	HOXC4	9.67090099585949	SP17	others
5	HOXC	4	HOXC4	0.538200271209881	SP18B5	others
110	HOXC	4	HOXC4	1.98214512502579	SP18T5	others
53	HOXC	4	HOXC4	4.55595982296744	SP19T5	others
495	HOXC	4	HOXC4	8.12872137380449	SP204	others
1	HOXC	4	HOXC4	0.107183525634869	SP20B5	others
37	HOXC	4	HOXC4	3.48335713156649	SP20T5	groupB
13	HOXC	4	HOXC4	0.342112942693161	SP21B5	others
57	HOXC	4	HOXC4	1.15466028284032	SP21T5	groupB
1370	HOXC	4	HOXC4	12.021696828636	SP22	groupB
2714	HOXC	4	HOXC4	16.9728564126616	SP24	groupA
270	HOXC	4	HOXC4	4.16848986635482	SP26	others
395	HOXC	4	HOXC4	2.8710246194068	SP28	others
603	HOXC	4	HOXC4	8.17030702848562	SP31	others
1204	HOXC	4	HOXC4	11.6446021765773	SP41	groupA
686	HOXC	4	HOXC4	13.2964307631107	X172017	groupA
164	HOXC	4	HOXC4	3.09130938120223	X177793	groupB
275	HOXC	4	HOXC4	5.93459246106924	X747347	groupB
6	HOXC	5	HOXC5	0.0742628998741541	SP04	groupA
314	HOXC	5	HOXC5	4.57126831499032	SP05	groupB
1339	HOXC	5	HOXC5	13.1170478754418	SP07	others
114	HOXC	5	HOXC5	1.64670941524309	SP08	others
483	HOXC	5	HOXC5	4.28785094428731	SP09	others
77	HOXC	5	HOXC5	1.3105529055911	SP11	groupB
606	HOXC	5	HOXC5	7.35084115275018	SP12	others
56	HOXC	5	HOXC5	0.588218073909958	SP13	groupB
344	HOXC	5	HOXC5	3.98323594938993	SP15	groupA
145	HOXC	5	HOXC5	1.76043970490368	SP16	others
22	HOXC	5	HOXC5	0.193242345058046	SP17	others
2	HOXC	5	HOXC5	0.215280108483952	SP18B5	others
150	HOXC	5	HOXC5	2.70292517048971	SP18T5	others
12	HOXC	5	HOXC5	1.0315380731247	SP19T5	others
55	HOXC	5	HOXC5	0.903191263756055	SP204	others
0	HOXC	5	HOXC5	0	SP20B5	others
0	HOXC	5	HOXC5	0	SP20T5	groupB
2	HOXC	5	HOXC5	0.0526327604143325	SP21B5	others
12	HOXC	5	HOXC5	0.243086375334803	SP21T5	groupB
300	HOXC	5	HOXC5	2.63248835663562	SP22	groupB
147	HOXC	5	HOXC5	0.919310940553152	SP24	groupA
77	HOXC	5	HOXC5	1.18879155447897	SP26	others
186	HOXC	5	HOXC5	1.35192551698649	SP28	others
87	HOXC	5	HOXC5	1.17880051654768	SP31	others
19	HOXC	5	HOXC5	0.183760333351303	SP41	groupA
68	HOXC	5	HOXC5	1.31801354503138	X172017	groupA
12	HOXC	5	HOXC5	0.226193369356261	X177793	groupB
34	HOXC	5	HOXC5	0.733731431550378	X747347	groupB
29	HOXC	6	HOXC6	0.358937349391745	SP04	groupA
1281	HOXC	6	HOXC6	18.6490277436388	SP05	groupB
10004	HOXC	6	HOXC6	98.0007072038239	SP07	others
483	HOXC	6	HOXC6	6.97684778563518	SP08	others
3040	HOXC	6	HOXC6	26.987716088268	SP09	others
539	HOXC	6	HOXC6	9.17387033913773	SP11	groupB
2984	HOXC	6	HOXC6	36.1962211217929	SP12	others
2	HOXC	6	HOXC6	0.0210077883539271	SP13	groupB
1025	HOXC	6	HOXC6	11.8686536282694	SP15	groupA
2313	HOXC	6	HOXC6	28.0820485340843	SP16	others
58	HOXC	6	HOXC6	0.509457091516667	SP17	others
1	HOXC	6	HOXC6	0.107640054241976	SP18B5	others
606	HOXC	6	HOXC6	10.9198176887784	SP18T5	others
3	HOXC	6	HOXC6	0.257884518281176	SP19T5	others
275	HOXC	6	HOXC6	4.51595631878027	SP204	others
0	HOXC	6	HOXC6	0	SP20B5	others
0	HOXC	6	HOXC6	0	SP20T5	groupB
1	HOXC	6	HOXC6	0.0263163802071662	SP21B5	others
3	HOXC	6	HOXC6	0.0607715938337008	SP21T5	groupB
2326	HOXC	6	HOXC6	20.4105597251149	SP22	groupB
134	HOXC	6	HOXC6	0.838011333565458	SP24	groupA
361	HOXC	6	HOXC6	5.57342533982996	SP26	others
1130	HOXC	6	HOXC6	8.21331093653085	SP28	others
979	HOXC	6	HOXC6	13.2648931689675	SP31	others
3	HOXC	6	HOXC6	0.0290147894765216	SP41	groupA
472	HOXC	6	HOXC6	9.14856460668838	X172017	groupA
157	HOXC	6	HOXC6	2.95936324907775	X177793	groupB
286	HOXC	6	HOXC6	6.171976159512	X747347	groupB
38	HOXC	8	HOXC8	0.470331699202976	SP04	groupA
2742	HOXC	8	HOXC8	39.9185277697562	SP05	groupB
19571	HOXC	8	HOXC8	191.720495870256	SP07	others
569	HOXC	8	HOXC8	8.21910225678348	SP08	others
9064	HOXC	8	HOXC8	80.4660061263358	SP09	others
1263	HOXC	8	HOXC8	21.4964716852151	SP11	groupB
9018	HOXC	8	HOXC8	109.389250025579	SP12	others
2	HOXC	8	HOXC8	0.0210077883539271	SP13	groupB
1425	HOXC	8	HOXC8	16.5003233368624	SP15	groupA
5775	HOXC	8	HOXC8	70.114064109095	SP16	others
15	HOXC	8	HOXC8	0.131756144357759	SP17	others
0	HOXC	8	HOXC8	0	SP18B5	others
996	HOXC	8	HOXC8	17.9474231320517	SP18T5	others
0	HOXC	8	HOXC8	0	SP19T5	others
123	HOXC	8	HOXC8	2.01986409894536	SP204	others
0	HOXC	8	HOXC8	0	SP20B5	others
0	HOXC	8	HOXC8	0	SP20T5	groupB
0	HOXC	8	HOXC8	0	SP21B5	others
1	HOXC	8	HOXC8	0.0202571979445669	SP21T5	groupB
4348	HOXC	8	HOXC8	38.153531248839	SP22	groupB
554	HOXC	8	HOXC8	3.46461402086018	SP24	groupA
879	HOXC	8	HOXC8	13.5707503426885	SP26	others
3756	HOXC	8	HOXC8	27.3001733430176	SP28	others
1597	HOXC	8	HOXC8	21.6384416658234	SP31	others
2	HOXC	8	HOXC8	0.0193431929843477	SP41	groupA
356	HOXC	8	HOXC8	6.90018855928191	X172017	groupA
35	HOXC	8	HOXC8	0.659730660622428	X177793	groupB
275	HOXC	8	HOXC8	5.93459246106924	X747347	groupB
138	HOXC	9	HOXC9	1.70804669710554	SP04	groupA
2326	HOXC	9	HOXC9	33.8623251613614	SP05	groupB
11252	HOXC	9	HOXC9	110.226305223653	SP07	others
753	HOXC	9	HOXC9	10.8769490322635	SP08	others
5784	HOXC	9	HOXC9	51.3476808732046	SP09	others
108	HOXC	9	HOXC9	1.83817810134856	SP11	groupB
2533	HOXC	9	HOXC9	30.7255456104228	SP12	others
0	HOXC	9	HOXC9	0	SP13	groupB
4	HOXC	9	HOXC9	0.0463166970859294	SP15	groupA
2836	HOXC	9	HOXC9	34.4317724352196	SP16	others
3	HOXC	9	HOXC9	0.0263512288715518	SP17	others
0	HOXC	9	HOXC9	0	SP18B5	others
542	HOXC	9	HOXC9	9.76656961603615	SP18T5	others
0	HOXC	9	HOXC9	0	SP19T5	others
1	HOXC	9	HOXC9	0.0164216593410192	SP204	others
0	HOXC	9	HOXC9	0	SP20B5	others
0	HOXC	9	HOXC9	0	SP20T5	groupB
0	HOXC	9	HOXC9	0	SP21B5	others
1	HOXC	9	HOXC9	0.0202571979445669	SP21T5	groupB
3777	HOXC	9	HOXC9	33.1430284100425	SP22	groupB
189	HOXC	9	HOXC9	1.18197120928262	SP24	groupA
155	HOXC	9	HOXC9	2.3930219603148	SP26	others
188	HOXC	9	HOXC9	1.36646235050248	SP28	others
1187	HOXC	9	HOXC9	16.0831748637022	SP31	others
2	HOXC	9	HOXC9	0.0193431929843477	SP41	groupA
426	HOXC	9	HOXC9	8.25696720857892	X172017	groupA
25	HOXC	9	HOXC9	0.471236186158877	X177793	groupB
243	HOXC	9	HOXC9	5.244021701963	X747347	groupB
17	HOXC	10	HOXC10	0.210411549643437	SP04	groupA
1578	HOXC	10	HOXC10	22.9728070097284	SP05	groupB
7052	HOXC	10	HOXC10	69.0824657338431	SP07	others
1068	HOXC	10	HOXC10	15.42706715333	SP08	others
313	HOXC	10	HOXC10	2.77866945250917	SP09	others
5	HOXC	10	HOXC10	0.0851008380253964	SP11	groupB
7174	HOXC	10	HOXC10	87.0213439436135	SP12	others
2	HOXC	10	HOXC10	0.0210077883539271	SP13	groupB
1	HOXC	10	HOXC10	0.0115791742714824	SP15	groupA
2368	HOXC	10	HOXC10	28.7498015255995	SP16	others
11	HOXC	10	HOXC10	0.0966211725290231	SP17	others
0	HOXC	10	HOXC10	0	SP18B5	others
1074	HOXC	10	HOXC10	19.3529442207063	SP18T5	others
1	HOXC	10	HOXC10	0.0859615060937252	SP19T5	others
1	HOXC	10	HOXC10	0.0164216593410192	SP204	others
0	HOXC	10	HOXC10	0	SP20B5	others
0	HOXC	10	HOXC10	0	SP20T5	groupB
0	HOXC	10	HOXC10	0	SP21B5	others
0	HOXC	10	HOXC10	0	SP21T5	groupB
2752	HOXC	10	HOXC10	24.1486931915374	SP22	groupB
2	HOXC	10	HOXC10	0.0125076318442606	SP24	groupA
115	HOXC	10	HOXC10	1.77546790604002	SP26	others
27	HOXC	10	HOXC10	0.196247252465781	SP28	others
1246	HOXC	10	HOXC10	16.8825913059587	SP31	others
4	HOXC	10	HOXC10	0.0386863859686954	SP41	groupA
152	HOXC	10	HOXC10	2.94614792418778	X172017	groupA
8	HOXC	10	HOXC10	0.150795579570841	X177793	groupB
143	HOXC	10	HOXC10	3.085988079756	X747347	groupB
1	HOXC	11	HOXC11	0.0123771499790257	SP04	groupA
0	HOXC	11	HOXC11	0	SP05	groupB
39	HOXC	11	HOXC11	0.382049938119665	SP07	others
5	HOXC	11	HOXC11	0.0722240971597845	SP08	others
0	HOXC	11	HOXC11	0	SP09	others
0	HOXC	11	HOXC11	0	SP11	groupB
457	HOXC	11	HOXC11	5.54345611684295	SP12	others
0	HOXC	11	HOXC11	0	SP13	groupB
0	HOXC	11	HOXC11	0	SP15	groupA
0	HOXC	11	HOXC11	0	SP16	others
4	HOXC	11	HOXC11	0.0351349718287357	SP17	others
0	HOXC	11	HOXC11	0	SP18B5	others
27	HOXC	11	HOXC11	0.486526530688147	SP18T5	others
0	HOXC	11	HOXC11	0	SP19T5	others
0	HOXC	11	HOXC11	0	SP204	others
0	HOXC	11	HOXC11	0	SP20B5	others
0	HOXC	11	HOXC11	0	SP20T5	groupB
0	HOXC	11	HOXC11	0	SP21B5	others
0	HOXC	11	HOXC11	0	SP21T5	groupB
5	HOXC	11	HOXC11	0.0438748059439271	SP22	groupB
0	HOXC	11	HOXC11	0	SP24	groupA
3	HOXC	11	HOXC11	0.0463165540706091	SP26	others
2	HOXC	11	HOXC11	0.0145368335159838	SP28	others
72	HOXC	11	HOXC11	0.975559048177387	SP31	others
1	HOXC	11	HOXC11	0.00967159649217385	SP41	groupA
1	HOXC	11	HOXC11	0.0193825521328144	X172017	groupA
0	HOXC	11	HOXC11	0	X177793	groupB
52	HOXC	11	HOXC11	1.12217748354764	X747347	groupB
0	HOXC	12	HOXC12	0	SP04	groupA
0	HOXC	12	HOXC12	0	SP05	groupB
0	HOXC	12	HOXC12	0	SP07	others
0	HOXC	12	HOXC12	0	SP08	others
0	HOXC	12	HOXC12	0	SP09	others
0	HOXC	12	HOXC12	0	SP11	groupB
273	HOXC	12	HOXC12	3.31151754901122	SP12	others
0	HOXC	12	HOXC12	0	SP13	groupB
0	HOXC	12	HOXC12	0	SP15	groupA
0	HOXC	12	HOXC12	0	SP16	others
0	HOXC	12	HOXC12	0	SP17	others
0	HOXC	12	HOXC12	0	SP18B5	others
0	HOXC	12	HOXC12	0	SP18T5	others
0	HOXC	12	HOXC12	0	SP19T5	others
0	HOXC	12	HOXC12	0	SP204	others
0	HOXC	12	HOXC12	0	SP20B5	others
0	HOXC	12	HOXC12	0	SP20T5	groupB
0	HOXC	12	HOXC12	0	SP21B5	others
0	HOXC	12	HOXC12	0	SP21T5	groupB
0	HOXC	12	HOXC12	0	SP22	groupB
5	HOXC	12	HOXC12	0.0312690796106514	SP24	groupA
0	HOXC	12	HOXC12	0	SP26	others
0	HOXC	12	HOXC12	0	SP28	others
17	HOXC	12	HOXC12	0.230340330819661	SP31	others
1	HOXC	12	HOXC12	0.00967159649217385	SP41	groupA
0	HOXC	12	HOXC12	0	X172017	groupA
0	HOXC	12	HOXC12	0	X177793	groupB
1	HOXC	12	HOXC12	0.0215803362220699	X747347	groupB
0	HOXC	13	HOXC13	0	SP04	groupA
0	HOXC	13	HOXC13	0	SP05	groupB
1	HOXC	13	HOXC13	0.0097961522594786	SP07	others
39	HOXC	13	HOXC13	0.563347957846319	SP08	others
0	HOXC	13	HOXC13	0	SP09	others
0	HOXC	13	HOXC13	0	SP11	groupB
898	HOXC	13	HOXC13	10.8928306190918	SP12	others
0	HOXC	13	HOXC13	0	SP13	groupB
0	HOXC	13	HOXC13	0	SP15	groupA
0	HOXC	13	HOXC13	0	SP16	others
0	HOXC	13	HOXC13	0	SP17	others
0	HOXC	13	HOXC13	0	SP18B5	others
4	HOXC	13	HOXC13	0.0720780045463922	SP18T5	others
0	HOXC	13	HOXC13	0	SP19T5	others
1	HOXC	13	HOXC13	0.0164216593410192	SP204	others
0	HOXC	13	HOXC13	0	SP20B5	others
0	HOXC	13	HOXC13	0	SP20T5	groupB
0	HOXC	13	HOXC13	0	SP21B5	others
0	HOXC	13	HOXC13	0	SP21T5	groupB
0	HOXC	13	HOXC13	0	SP22	groupB
0	HOXC	13	HOXC13	0	SP24	groupA
0	HOXC	13	HOXC13	0	SP26	others
0	HOXC	13	HOXC13	0	SP28	others
46	HOXC	13	HOXC13	0.623273836335553	SP31	others
1	HOXC	13	HOXC13	0.00967159649217385	SP41	groupA
0	HOXC	13	HOXC13	0	X172017	groupA
0	HOXC	13	HOXC13	0	X177793	groupB
23	HOXC	13	HOXC13	0.496347733107609	X747347	groupB
150	HOXD	1	HOXD1	1.85657249685385	SP04	groupA
330	HOXD	1	HOXD1	4.80419918454397	SP05	groupB
43	HOXD	1	HOXD1	0.42123454715758	SP07	others
30	HOXD	1	HOXD1	0.433344582958707	SP08	others
177	HOXD	1	HOXD1	1.57132425908666	SP09	others
412	HOXD	1	HOXD1	7.01230905329266	SP11	groupB
1909	HOXD	1	HOXD1	23.1563626412543	SP12	others
458	HOXD	1	HOXD1	4.8107835330493	SP13	groupB
908	HOXD	1	HOXD1	10.513890238506	SP15	groupA
154	HOXD	1	HOXD1	1.86970837624253	SP16	others
127	HOXD	1	HOXD1	1.11553535556236	SP17	others
0	HOXD	1	HOXD1	0	SP18B5	others
137	HOXD	1	HOXD1	2.46867165571393	SP18T5	others
1	HOXD	1	HOXD1	0.0859615060937252	SP19T5	others
164	HOXD	1	HOXD1	2.69315213192714	SP204	others
0	HOXD	1	HOXD1	0	SP20B5	others
14	HOXD	1	HOXD1	1.31802702275489	SP20T5	groupB
8	HOXD	1	HOXD1	0.21053104165733	SP21B5	others
223	HOXD	1	HOXD1	4.51735514163843	SP21T5	groupB
1234	HOXD	1	HOXD1	10.8283021069612	SP22	groupB
2219	HOXD	1	HOXD1	13.8772175312071	SP24	groupA
91	HOXD	1	HOXD1	1.40493547347514	SP26	others
189	HOXD	1	HOXD1	1.37373076726047	SP28	others
12	HOXD	1	HOXD1	0.162593174696231	SP31	others
474	HOXD	1	HOXD1	4.58433673729041	SP41	groupA
226	HOXD	1	HOXD1	4.38045678201605	X172017	groupA
61	HOXD	1	HOXD1	1.14981629422766	X177793	groupB
35	HOXD	1	HOXD1	0.755311767772448	X747347	groupB
469	HOXD	3	HOXD3	5.80488334016304	SP04	groupA
321	HOXD	3	HOXD3	4.67317557042004	SP05	groupB
434	HOXD	3	HOXD3	4.25153008061371	SP07	others
83	HOXD	3	HOXD3	1.19892001285242	SP08	others
95	HOXD	3	HOXD3	0.843366127758374	SP09	others
152	HOXD	3	HOXD3	2.58706547597205	SP11	groupB
1626	HOXD	3	HOXD3	19.7235440831218	SP12	others
529	HOXD	3	HOXD3	5.55656001961371	SP13	groupB
717	HOXD	3	HOXD3	8.30226795265285	SP15	groupA
187	HOXD	3	HOXD3	2.27036017115165	SP16	others
3	HOXD	3	HOXD3	0.0263512288715518	SP17	others
0	HOXD	3	HOXD3	0	SP18B5	others
58	HOXD	3	HOXD3	1.04513106592269	SP18T5	others
9	HOXD	3	HOXD3	0.773653554843527	SP19T5	others
1867	HOXD	3	HOXD3	30.6592379896828	SP204	others
0	HOXD	3	HOXD3	0	SP20B5	others
22	HOXD	3	HOXD3	2.07118532147197	SP20T5	groupB
3	HOXD	3	HOXD3	0.0789491406214987	SP21B5	others
117	HOXD	3	HOXD3	2.37009215951433	SP21T5	groupB
882	HOXD	3	HOXD3	7.73951576850873	SP22	groupB
1263	HOXD	3	HOXD3	7.89856950965055	SP24	groupA
99	HOXD	3	HOXD3	1.5284462843301	SP26	others
135	HOXD	3	HOXD3	0.981236262328907	SP28	others
138	HOXD	3	HOXD3	1.86982150900666	SP31	others
440	HOXD	3	HOXD3	4.25550245655649	SP41	groupA
3275	HOXD	3	HOXD3	63.477858234967	X172017	groupA
2528	HOXD	3	HOXD3	47.6514031443857	X177793	groupB
831	HOXD	3	HOXD3	17.9332594005401	X747347	groupB
341	HOXD	4	HOXD4	4.22060814284776	SP04	groupA
65	HOXD	4	HOXD4	0.94628165756169	SP05	groupB
183	HOXD	4	HOXD4	1.79269586348458	SP07	others
37	HOXD	4	HOXD4	0.534458318982405	SP08	others
56	HOXD	4	HOXD4	0.497142138468094	SP09	others
63	HOXD	4	HOXD4	1.07227055911999	SP11	groupB
1170	HOXD	4	HOXD4	14.1922180671909	SP12	others
278	HOXD	4	HOXD4	2.92008258119586	SP13	groupB
246	HOXD	4	HOXD4	2.84847687078466	SP15	groupA
93	HOXD	4	HOXD4	1.12910960383478	SP16	others
8	HOXD	4	HOXD4	0.0702699436574713	SP17	others
0	HOXD	4	HOXD4	0	SP18B5	others
17	HOXD	4	HOXD4	0.306331519322167	SP18T5	others
7	HOXD	4	HOXD4	0.601730542656076	SP19T5	others
117	HOXD	4	HOXD4	1.92133414289924	SP204	others
0	HOXD	4	HOXD4	0	SP20B5	others
11	HOXD	4	HOXD4	1.03559266073598	SP20T5	groupB
4	HOXD	4	HOXD4	0.105265520828665	SP21B5	others
84	HOXD	4	HOXD4	1.70160462734362	SP21T5	groupB
427	HOXD	4	HOXD4	3.74690842761137	SP22	groupB
1684	HOXD	4	HOXD4	10.5314260128674	SP24	groupA
53	HOXD	4	HOXD4	0.818259121914094	SP26	others
146	HOXD	4	HOXD4	1.06118884666682	SP28	others
63	HOXD	4	HOXD4	0.853614167155214	SP31	others
121	HOXD	4	HOXD4	1.17026317555304	SP41	groupA
422	HOXD	4	HOXD4	8.17943700004766	X172017	groupA
208	HOXD	4	HOXD4	3.92068506884186	X177793	groupB
112	HOXD	4	HOXD4	2.41699765687183	X747347	groupB
3563	HOXD	8	HOXD8	44.0997853752685	SP04	groupA
1686	HOXD	8	HOXD8	24.5450903792155	SP05	groupB
5529	HOXD	8	HOXD8	54.1629258426572	SP07	others
541	HOXD	8	HOXD8	7.81464731268868	SP08	others
1974	HOXD	8	HOXD8	17.5242603810003	SP09	others
1327	HOXD	8	HOXD8	22.5857624119402	SP11	groupB
4988	HOXD	8	HOXD8	60.5049433496995	SP12	others
2044	HOXD	8	HOXD8	21.4699596977135	SP13	groupB
2901	HOXD	8	HOXD8	33.5911845615703	SP15	groupA
439	HOXD	8	HOXD8	5.32988296863943	SP16	others
58	HOXD	8	HOXD8	0.509457091516667	SP17	others
0	HOXD	8	HOXD8	0	SP18B5	others
298	HOXD	8	HOXD8	5.36981133870622	SP18T5	others
2	HOXD	8	HOXD8	0.17192301218745	SP19T5	others
706	HOXD	8	HOXD8	11.5936914947595	SP204	others
0	HOXD	8	HOXD8	0	SP20B5	others
136	HOXD	8	HOXD8	12.8036910781904	SP20T5	groupB
13	HOXD	8	HOXD8	0.342112942693161	SP21B5	others
312	HOXD	8	HOXD8	6.32024575870489	SP21T5	groupB
